0|47
1|47
2|15
3|34
4|43
5|45
6|25
7|2
8|24
9|25
10|17
11|39
12|43
13|6
14|35
15|27
16|35
17|21
18|39
19|30
20|32
21|45
22|16
23|10
24|17
25|3
26|8
27|41
28|30
29|49
30|4
31|26
32|39
33|32
34|45
35|36
36|19
37|29
38|22
39|32
40|39
41|33
42|27
43|6
44|45
45|4
46|44
47|6
48|35
49|40
50|4
51|16
52|36
53|8
54|41
55|20
56|42
57|21
58|18
59|14
60|26
61|29
62|24
63|21
64|44
65|25
66|11
67|34
68|20
69|14
70|43
71|21
72|38
73|40
74|46
75|15
76|47
77|0
78|27
79|11
80|44
81|36
82|42
83|10
84|43
85|21
86|22
87|22
88|21
89|12
90|20
91|10
92|29
93|31
94|40
95|46
96|43
97|38
98|22
99|15
100|26
101|44
102|13
103|29
104|20
105|39
106|26
107|24
108|41
109|28
110|7
111|29
112|17
113|16
114|30
115|7
116|32
117|25
118|14
119|18
120|14
121|47
122|29
123|8
124|48
125|46
126|12
127|32
128|9
129|3
130|28
131|3
132|4
133|33
134|0
135|35
136|36
137|36
138|1
139|38
140|20
141|19
142|31
143|23
144|39
145|1
146|26
147|12
148|17
149|22
150|38
151|5
152|45
153|31
154|13
155|31
156|5
157|32
158|45
159|45
160|38
161|33
162|2
163|37
164|47
165|19
166|13
167|21
168|32
169|3
170|33
171|33
172|13
173|40
174|16
175|49
176|16
177|5
178|17
179|40
180|12
181|22
182|12
183|16
184|1
185|35
186|48
187|6
188|23
189|40
190|21
191|29
192|0
193|39
194|44
195|22
196|17
197|29
198|0
199|1
200|8
201|10
202|20
203|16
204|14
205|33
206|43
207|20
208|40
209|10
210|13
211|24
212|39
213|23
214|2
215|20
216|35
217|39
218|32
219|28
220|40
221|2
222|40
223|24
224|49
225|42
226|44
227|25
228|28
229|47
230|35
231|36
232|15
233|8
234|38
235|7
236|21
237|31
238|49
239|36
240|13
241|30
242|44
243|39
244|2
245|34
246|13
247|35
248|31
249|31
250|15
251|13
252|38
253|3
254|37
255|18
256|14
257|45
258|1
259|21
260|31
261|33
262|39
263|14
264|20
265|16
266|47
267|18
268|23
269|36
270|15
271|36
272|2
273|5
274|10
275|1
276|33
277|37
278|46
279|48
280|44
281|9
282|27
283|20
284|43
285|28
286|34
287|9
288|2
289|37
290|29
291|7
292|49
293|10
294|6
295|46
296|43
297|47
298|15
299|18
300|49
301|41
302|9
303|38
304|40
305|18
306|38
307|29
308|30
309|10
310|2
311|33
312|38
313|11
314|16
315|0
316|22
317|29
318|39
319|27
320|25
321|7
322|43
323|6
324|47
325|41
326|28
327|35
328|32
329|35
330|12
331|13
332|7
333|45
334|14
335|43
336|45
337|37
338|23
339|14
340|5
341|16
342|7
343|40
344|49
345|24
346|0
347|46
348|28
349|19
350|11
351|21
352|31
353|0
354|41
355|28
356|7
357|25
358|23
359|19
360|43
361|46
362|36
363|48
364|38
365|38
366|26
367|12
368|29
369|0
370|43
371|22
372|16
373|12
374|6
375|27
376|46
377|33
378|21
379|47
380|24
381|39
382|37
383|13
384|30
385|29
386|39
387|44
388|11
389|46
390|13
391|24
392|23
393|8
394|41
395|1
396|21
397|45
398|28
399|3
400|25
401|48
402|16
403|44
404|18
405|25
406|13
407|14
408|27
409|0
410|9
411|47
412|1
413|46
414|25
415|7
416|13
417|20
418|9
419|7
420|44
421|14
422|45
423|43
424|33
425|14
426|11
427|10
428|22
429|35
430|32
431|24
432|18
433|25
434|44
435|40
436|13
437|1
438|18
439|29
440|1
441|29
442|3
443|29
444|49
445|42
446|29
447|24
448|13
449|35
450|47
451|19
452|23
453|31
454|31
455|34
456|33
457|37
458|16
459|34
460|13
461|41
462|5
463|20
464|34
465|7
466|43
467|6
468|36
469|17
470|26
471|21
472|5
473|16
474|33
475|18
476|1
477|48
478|46
479|40
480|8
481|2
482|10
483|27
484|3
485|6
486|23
487|45
488|11
489|28
490|37
491|1
492|31
493|42
494|2
495|5
496|27
497|21
498|40
499|15
500|6
501|14
502|47
503|34
504|21
505|31
506|6
507|23
508|25
509|29
510|0
511|38
512|22
513|23
514|30
515|41
516|36
517|21
518|32
519|34
520|10
521|29
522|12
523|36
524|39
525|2
526|40
527|25
528|38
529|17
530|42
531|16
532|39
533|42
534|41
535|20
536|5
537|25
538|6
539|27
540|18
541|33
542|49
543|30
544|22
545|38
546|46
547|32
548|38
549|1
550|35
551|43
552|15
553|14
554|0
555|37
556|7
557|27
558|40
559|44
560|41
561|41
562|5
563|3
564|23
565|32
566|47
567|34
568|1
569|42
570|42
571|25
572|17
573|5
574|10
575|36
576|1
577|1
578|14
579|20
580|28
581|2
582|33
583|16
584|24
585|35
586|22
587|29
588|22
589|32
590|33
591|24
592|12
593|26
594|42
595|0
596|43
597|35
598|10
599|15
600|20
601|48
602|16
603|13
604|20
605|20
606|31
607|38
608|13
609|29
610|32
611|23
612|44
613|43
614|34
615|45
616|41
617|10
618|6
619|35
620|28
621|22
622|2
623|7
624|48
625|6
626|49
627|5
628|28
629|22
630|15
631|35
632|42
633|44
634|36
635|28
636|45
637|10
638|31
639|25
640|48
641|14
642|1
643|8
644|31
645|47
646|9
647|41
648|46
649|18
650|29
651|31
652|42
653|24
654|44
655|33
656|42
657|15
658|21
659|29
660|40
661|7
662|21
663|9
664|31
665|16
666|2
667|15
668|29
669|28
670|8
671|23
672|44
673|44
674|29
675|43
676|42
677|42
678|46
679|18
680|32
681|22
682|6
683|26
684|49
685|5
686|6
687|41
688|12
689|12
690|30
691|49
692|0
693|36
694|1
695|43
696|39
697|35
698|37
699|23
700|1
701|35
702|43
703|33
704|14
705|2
706|5
707|5
708|29
709|11
710|9
711|42
712|32
713|7
714|9
715|25
716|31
717|23
718|39
719|41
720|46
721|29
722|47
723|49
724|39
725|6
726|42
727|17
728|12
729|47
730|32
731|23
732|28
733|19
734|28
735|25
736|43
737|10
738|6
739|44
740|29
741|47
742|5
743|18
744|12
745|1
746|2
747|1
748|7
749|10
750|32
751|49
752|35
753|4
754|8
755|45
756|41
757|25
758|44
759|0
760|20
761|6
762|47
763|45
764|26
765|11
766|0
767|1
768|41
769|12
770|26
771|4
772|8
773|29
774|38
775|21
776|36
777|2
778|15
779|17
780|29
781|5
782|19
783|21
784|43
785|36
786|11
787|3
788|22
789|29
790|26
791|44
792|28
793|36
794|26
795|36
796|21
797|20
798|36
799|30
800|46
801|47
802|16
803|38
804|41
805|27
806|22
807|27
808|8
809|38
810|2
811|16
812|29
813|8
814|5
815|45
816|43
817|15
818|24
819|28
820|41
821|18
822|36
823|8
824|12
825|21
826|8
827|47
828|0
829|45
830|7
831|22
832|45
833|17
834|11
835|38
836|38
837|44
838|46
839|31
840|3
841|44
842|9
843|22
844|12
845|49
846|24
847|20
848|3
849|39
850|37
851|29
852|33
853|18
854|23
855|23
856|2
857|38
858|6
859|43
860|6
861|2
862|2
863|47
864|29
865|32
866|25
867|9
868|30
869|27
870|43
871|17
872|2
873|9
874|36
875|0
876|15
877|48
878|13
879|6
880|35
881|2
882|24
883|4
884|6
885|5
886|3
887|30
888|17
889|11
890|42
891|27
892|11
893|38
894|6
895|39
896|6
897|11
898|16
899|3
900|38
901|24
902|30
903|12
904|17
905|48
906|34
907|20
908|12
909|8
910|10
911|43
912|44
913|11
914|47
915|3
916|45
917|41
918|25
919|12
920|45
921|23
922|44
923|47
924|7
925|14
926|30
927|34
928|28
929|14
930|7
931|17
932|0
933|14
934|6
935|6
936|31
937|43
938|2
939|40
940|24
941|16
942|30
943|17
944|40
945|20
946|30
947|21
948|7
949|42
950|27
951|41
952|42
953|22
954|34
955|20
956|2
957|6
958|28
959|12
960|1
961|9
962|35
963|16
964|33
965|12
966|43
967|38
968|26
969|2
970|0
971|46
972|28
973|49
974|14
975|23
976|48
977|25
978|47
979|12
980|14
981|8
982|43
983|18
984|44
985|14
986|47
987|35
988|36
989|43
990|44
991|1
992|44
993|45
994|48
995|48
996|9
997|16
998|6
999|49
1000|20
1001|49
1002|11
1003|9
1004|28
1005|49
1006|47
1007|31
1008|35
1009|35
1010|20
1011|13
1012|14
1013|15
1014|14
1015|7
1016|47
1017|34
1018|39
1019|13
1020|21
1021|9
1022|5
1023|48
1024|2
1025|0
1026|28
1027|26
1028|4
1029|25
1030|29
1031|25
1032|48
1033|23
1034|49
1035|32
1036|23
