0|21
1|15
2|32
3|40
4|44
5|6
6|40
7|48
8|30
9|22
10|17
11|41
12|40
13|23
14|37
15|4
16|25
17|16
18|48
19|41
20|43
21|2
22|17
23|47
24|14
25|21
26|1
27|40
28|1
29|23
30|13
31|38
32|12
33|30
34|38
35|29
36|26
37|22
38|15
39|16
40|30
41|9
42|33
43|31
44|42
45|3
46|1
47|31
48|41
49|18
50|21
51|42
52|26
53|9
54|43
55|4
56|37
57|44
58|33
59|21
60|29
61|2
62|12
63|34
64|9
65|12
66|33
67|46
68|36
69|4
70|18
71|6
72|48
73|30
74|44
75|8
76|10
77|9
78|40
79|48
80|47
81|1
82|10
83|46
84|23
85|19
86|22
87|9
88|1
89|38
90|37
91|48
92|5
93|49
94|40
95|11
96|21
97|30
98|15
99|45
100|48
101|47
102|30
103|19
104|19
105|0
106|8
107|17
108|13
109|25
110|24
111|16
112|5
113|44
114|28
115|26
116|12
117|42
118|42
119|21
120|35
121|21
122|43
123|46
124|37
125|19
126|9
127|22
128|4
129|43
130|34
131|28
132|28
133|11
134|6
135|29
136|12
137|37
138|31
139|24
140|39
141|48
142|13
143|43
144|31
145|31
146|1
147|26
148|27
149|11
150|18
151|36
152|28
153|20
154|9
155|31
156|3
157|40
158|8
159|9
160|38
161|16
162|26
163|15
164|48
165|7
166|28
167|24
168|47
169|14
170|40
171|39
172|8
173|49
174|18
175|39
176|13
177|43
178|15
179|14
180|37
181|28
182|25
183|29
184|29
185|3
186|5
187|27
188|5
189|9
190|8
191|16
192|26
193|22
194|41
195|3
196|42
197|6
198|18
199|23
200|47
201|20
202|0
203|9
204|11
205|28
206|39
207|19
208|5
209|28
210|8
211|15
212|0
213|23
214|28
215|35
216|30
217|40
218|24
219|26
220|17
221|6
222|9
223|38
224|9
225|46
226|45
227|6
228|27
229|28
230|22
231|45
232|36
233|24
234|39
235|21
236|33
237|16
238|7
239|30
240|43
241|17
242|47
243|43
244|32
245|41
246|14
247|22
248|19
249|0
250|42
251|2
252|32
253|17
254|25
255|32
256|36
257|45
258|44
259|22
260|3
261|6
262|15
263|46
264|25
265|39
266|34
267|17
268|9
269|36
270|17
271|32
272|49
273|6
274|46
275|21
276|33
277|26
278|15
279|27
280|33
281|33
282|17
283|19
284|38
285|6
286|33
287|39
288|42
289|4
290|25
291|30
292|35
293|22
294|6
295|5
296|13
297|45
298|15
299|25
300|14
301|10
302|30
303|26
304|32
305|2
306|14
307|23
308|37
309|39
310|22
311|20
312|16
313|48
314|3
315|47
316|25
317|21
318|1
319|43
320|7
321|28
322|4
323|33
324|15
325|35
326|33
327|19
328|46
329|18
330|44
331|43
332|43
333|46
334|37
335|1
336|49
337|23
338|4
339|3
340|31
341|27
342|4
343|41
344|36
345|34
346|22
347|24
348|46
349|2
350|48
351|46
352|47
353|2
354|1
355|10
356|41
357|19
358|4
359|26
360|1
361|17
362|44
363|2
364|15
365|12
366|6
367|44
368|8
369|21
370|43
371|34
372|22
373|2
374|24
375|46
376|1
377|24
378|27
379|18
380|12
381|43
382|37
383|42
384|47
385|36
386|47
387|16
388|32
389|31
390|9
391|16
392|37
393|12
394|43
395|19
396|11
397|38
398|8
399|28
400|16
401|49
402|4
403|33
404|28
405|47
406|29
407|37
408|42
409|49
410|14
411|49
412|3
413|20
414|14
415|43
416|35
417|17
418|19
419|14
420|16
421|17
422|21
423|12
424|19
425|33
426|12
427|46
428|13
429|48
430|42
431|40
432|41
433|10
434|7
435|40
436|47
437|35
438|21
439|20
440|38
441|38
442|17
443|33
444|0
445|11
446|20
447|13
448|33
449|45
450|25
451|24
452|5
453|35
454|21
455|7
456|3
457|15
458|30
459|37
460|47
461|42
462|17
463|19
464|2
465|49
466|27
467|15
468|21
469|48
470|47
471|18
472|8
473|6
474|18
475|17
476|0
477|12
478|44
479|49
480|47
481|49
482|16
483|11
484|31
485|1
486|29
487|15
488|40
489|4
490|36
491|23
492|43
493|35
494|20
495|44
496|44
497|15
498|18
499|9
500|20
501|26
502|34
503|18
504|0
505|40
506|23
507|27
508|24
509|39
510|17
511|17
512|8
513|7
514|18
515|23
516|29
517|19
518|35
519|27
520|3
521|1
522|3
523|17
524|1
525|4
526|37
527|19
528|5
529|31
530|44
531|14
532|3
533|25
534|43
535|32
536|49
537|19
538|22
539|43
540|30
541|49
542|30
543|48
544|25
545|6
546|32
547|18
548|23
549|49
550|44
551|30
552|30
553|45
554|7
555|3
556|10
557|47
558|31
559|44
560|4
561|34
562|40
563|10
564|31
565|35
566|5
567|44
568|18
569|34
570|46
571|6
572|24
573|17
574|44
575|31
576|1
577|26
578|32
579|23
580|19
581|15
582|38
583|32
584|28
585|7
586|13
587|15
588|30
589|45
590|49
591|15
592|10
593|4
594|14
595|0
596|45
597|23
598|30
599|11
600|21
601|48
602|13
603|33
604|6
605|13
606|34
607|2
608|12
609|31
610|13
611|28
612|4
613|38
614|18
615|1
616|14
617|29
618|17
619|9
620|41
621|35
622|44
623|47
624|14
625|35
626|29
627|47
628|21
629|20
630|9
631|2
632|27
633|1
634|39
635|38
636|23
637|14
638|18
639|9
640|45
641|4
642|38
643|47
644|24
645|2
646|47
647|8
648|0
649|45
650|41
651|12
652|36
653|45
654|31
655|43
656|7
657|38
658|40
659|9
660|31
661|0
662|28
663|42
664|47
665|44
666|10
667|41
668|7
669|14
670|33
671|7
672|3
673|45
674|41
675|37
676|5
677|28
678|13
679|36
680|9
681|2
682|37
683|23
684|29
685|24
686|6
687|0
688|9
689|29
690|7
691|44
692|13
693|48
694|27
695|1
696|42
697|41
698|38
699|29
700|30
701|41
702|12
703|11
704|16
705|44
706|22
707|19
708|34
709|10
710|15
711|39
712|20
713|17
714|46
715|40
716|35
717|42
718|2
719|14
720|26
721|7
722|48
723|45
724|20
725|11
726|28
727|31
728|22
729|35
730|26
731|36
732|25
733|0
734|48
735|20
736|17
737|22
738|12
739|5
740|23
741|30
742|12
743|28
744|5
745|45
746|20
747|25
748|22
749|49
750|43
751|15
752|39
753|12
754|30
755|40
756|33
757|49
758|41
759|49
760|25
761|30
762|0
763|38
764|36
765|35
766|36
767|20
768|33
769|10
770|12
771|31
772|12
773|49
774|33
775|43
776|3
777|45
778|4
779|11
780|26
781|29
782|45
783|1
784|13
785|27
786|9
787|41
788|19
789|9
790|9
791|12
792|17
793|43
794|28
795|38
796|33
797|5
798|8
799|7
800|30
801|44
802|2
803|0
804|28
805|29
806|11
807|9
808|13
809|18
810|49
811|4
812|22
813|28
814|32
815|10
816|29
817|10
818|43
819|2
820|32
821|11
822|24
823|46
824|40
825|26
826|40
827|17
828|2
829|44
830|49
831|2
832|21
833|19
834|1
835|35
836|41
837|25
838|35
839|27
840|44
841|21
842|28
843|4
844|36
845|30
846|22
847|34
848|46
849|16
850|4
851|13
852|6
853|45
854|25
855|22
856|11
857|1
858|26
859|11
860|8
861|34
862|46
863|34
864|3
865|47
866|15
867|28
868|35
869|14
870|9
871|47
872|42
873|16
874|18
875|27
876|8
877|39
878|26
879|20
880|24
881|0
882|18
883|14
884|31
885|41
886|17
887|28
888|47
889|5
890|4
891|20
892|20
893|37
894|36
895|7
896|30
897|15
898|47
899|47
900|18
901|36
902|42
903|33
904|26
905|1
906|3
907|21
908|6
909|29
910|4
911|18
912|44
913|13
914|13
915|5
916|28
917|41
918|40
919|34
920|16
921|32
922|5
923|23
924|23
925|27
926|6
927|41
928|11
929|22
930|13
931|11
932|41
933|33
934|29
935|8
936|11
937|17
938|46
939|44
940|12
941|46
942|3
943|11
944|23
945|30
946|31
947|42
948|5
949|49
950|41
951|4
952|25
953|48
954|35
955|6
956|31
957|10
958|30
959|46
960|27
961|41
962|32
963|14
964|23
965|33
966|41
967|25
968|21
969|32
970|3
971|10
972|9
973|12
974|42
975|0
976|43
977|12
978|49
979|25
980|10
981|27
982|46
983|20
984|32
985|10
986|40
987|14
988|47
989|37
990|41
991|14
992|43
993|12
994|5
995|44
996|19
997|4
998|29
999|42
1000|45
1001|17
1002|2
1003|1
1004|22
1005|9
1006|11
1007|9
1008|0
1009|8
1010|25
1011|46
1012|18
1013|31
1014|45
1015|24
1016|46
1017|37
1018|10
1019|27
1020|14
1021|22
1022|22
1023|13
1024|46
1025|44
1026|18
1027|32
1028|49
1029|32
1030|45
1031|12
1032|4
1033|28
1034|16
1035|33
1036|26
1037|31
1038|5
1039|11
1040|39
1041|47
1042|41
1043|3
1044|17
1045|31
1046|21
1047|45
1048|2
1049|3
1050|49
1051|25
1052|16
1053|0
1054|8
1055|22
1056|40
1057|48
1058|47
1059|39
1060|29
1061|33
1062|42
1063|19
1064|24
1065|8
1066|25
1067|40
1068|20
1069|44
1070|6
1071|0
1072|10
1073|6
1074|28
1075|41
1076|25
1077|23
1078|49
1079|32
1080|19
1081|32
1082|44
1083|5
1084|25
1085|33
1086|6
1087|42
1088|49
1089|3
1090|35
1091|7
1092|43
1093|41
1094|11
1095|0
1096|48
1097|17
1098|46
1099|18
1100|31
1101|9
1102|16
1103|9
1104|41
1105|16
1106|30
1107|8
1108|46
1109|39
1110|23
1111|20
1112|38
1113|47
1114|37
1115|48
1116|46
1117|1
1118|2
1119|27
1120|38
1121|25
1122|48
1123|12
1124|38
1125|10
1126|27
1127|36
1128|49
1129|42
1130|38
1131|38
1132|12
1133|46
1134|49
1135|21
1136|42
1137|20
1138|18
1139|26
1140|33
1141|19
1142|17
1143|17
1144|45
1145|38
1146|38
1147|40
1148|5
1149|7
1150|9
1151|9
1152|44
1153|31
1154|34
1155|30
1156|5
1157|11
1158|13
1159|3
1160|15
1161|44
1162|33
1163|10
1164|30
1165|34
1166|43
1167|47
1168|33
1169|38
1170|26
1171|34
1172|13
1173|15
1174|21
1175|5
1176|14
1177|41
1178|29
1179|35
1180|34
1181|13
1182|0
1183|42
1184|22
1185|7
1186|3
1187|4
1188|15
1189|41
1190|24
1191|29
1192|11
1193|24
1194|35
1195|24
1196|5
1197|31
1198|43
1199|42
1200|48
1201|47
1202|28
1203|9
1204|25
1205|39
1206|19
1207|31
1208|38
1209|49
1210|20
1211|26
1212|7
1213|30
1214|20
1215|10
1216|36
1217|18
1218|27
1219|19
1220|13
1221|30
1222|36
1223|15
1224|2
1225|33
1226|9
1227|35
1228|35
1229|46
1230|31
