0|24
1|31
2|2
3|36
4|6
5|19
6|20
7|5
8|41
9|29
10|39
11|19
12|23
13|37
14|48
15|36
16|31
17|36
18|20
19|11
20|21
21|2
22|7
23|36
24|1
25|12
26|27
27|18
28|14
29|40
30|32
31|27
32|7
33|5
34|6
35|39
36|22
37|35
38|34
39|39
40|8
41|17
42|9
43|14
44|24
45|17
46|35
47|4
48|47
49|38
50|11
51|2
52|39
53|41
54|36
55|19
56|43
57|0
58|38
59|40
60|10
61|32
62|20
63|33
64|34
65|46
66|22
67|37
68|27
69|1
70|13
71|1
72|24
73|4
74|28
75|16
76|44
77|17
78|19
79|25
80|45
81|33
82|43
83|0
84|16
85|30
86|35
87|26
88|15
89|7
90|8
91|14
92|45
93|20
94|37
95|2
96|28
97|8
98|29
99|25
100|19
101|14
102|4
103|26
104|21
105|4
106|26
107|14
108|38
109|26
110|38
111|42
112|1
113|34
114|31
115|4
116|28
117|37
118|15
119|39
120|14
121|33
122|27
123|45
124|9
125|7
126|48
127|0
128|23
129|24
130|31
131|20
132|46
133|15
134|32
135|0
136|31
137|40
138|19
139|26
140|38
141|46
142|1
143|29
144|46
145|33
146|26
147|3
148|22
149|35
150|38
151|42
152|1
153|38
154|33
155|24
156|26
157|23
158|28
159|14
160|5
161|3
162|15
163|26
164|19
165|7
166|34
167|31
168|42
169|44
170|25
171|29
172|45
173|11
174|24
175|2
176|37
177|24
178|44
179|27
180|12
181|45
182|13
183|43
184|32
185|24
186|4
187|43
188|6
189|39
190|10
191|12
192|7
193|18
194|11
195|30
196|7
197|47
198|7
199|3
200|18
201|18
202|27
203|46
204|22
205|22
206|42
207|29
208|8
209|28
210|27
211|25
212|38
213|44
214|14
215|8
216|5
217|47
218|10
219|15
220|9
221|40
222|31
223|22
224|25
225|1
226|48
227|9
228|16
229|33
230|17
231|30
232|20
233|33
234|25
235|4
236|33
237|40
238|41
239|40
240|49
241|23
242|24
243|39
244|44
245|1
246|32
247|46
248|13
249|28
250|21
251|24
252|45
253|40
254|42
255|15
256|7
257|46
258|28
259|5
260|24
261|45
262|38
263|7
264|12
265|22
266|4
267|44
268|44
269|43
270|21
271|40
272|11
273|25
274|46
275|29
276|48
277|38
278|15
279|27
280|28
281|33
282|26
283|34
284|17
285|44
286|26
287|20
288|4
289|23
290|16
291|31
292|46
293|48
294|1
295|0
296|46
297|22
298|20
299|44
300|26
301|42
302|9
303|34
304|20
305|25
306|17
307|36
308|42
309|27
310|18
311|7
312|10
313|43
314|5
315|4
316|35
317|19
318|42
319|25
320|7
321|36
322|44
323|47
324|15
325|5
326|14
327|27
328|7
329|31
330|6
331|47
332|46
333|20
334|35
335|16
336|19
337|11
338|15
339|21
340|35
341|3
342|6
343|22
344|32
345|4
346|17
347|33
348|8
349|5
350|6
351|33
352|26
353|11
354|26
355|35
356|41
357|27
358|41
359|4
360|9
361|14
362|2
363|8
364|40
365|14
366|47
367|15
368|7
369|31
370|38
371|22
372|14
373|3
374|18
375|30
376|9
377|26
378|40
379|7
380|45
381|25
382|5
383|26
384|13
385|24
386|46
387|32
388|49
389|5
390|9
391|9
392|34
393|12
394|1
395|4
396|17
397|27
398|14
399|36
400|9
401|10
402|1
403|31
404|10
405|44
406|27
407|12
408|3
409|38
410|21
411|15
412|6
413|10
414|11
415|3
416|33
417|18
418|42
419|9
420|10
421|23
422|30
423|9
424|23
425|3
426|26
427|32
428|21
429|41
430|1
431|1
432|44
433|10
434|40
435|24
436|31
437|15
438|12
439|38
440|20
441|4
442|28
443|28
444|1
445|0
446|9
447|24
448|30
449|25
450|35
451|12
452|38
453|37
454|31
455|24
456|29
457|38
458|1
459|1
460|49
461|44
462|22
463|45
464|37
465|17
466|24
467|30
468|39
469|42
470|32
471|24
472|39
473|6
474|27
475|7
476|23
477|16
478|31
479|18
480|29
481|3
482|31
483|3
484|18
485|14
486|16
487|42
488|49
489|2
490|39
491|47
492|22
493|23
494|5
495|3
496|41
497|46
498|17
499|30
500|12
501|4
502|2
503|12
504|48
505|18
506|40
507|39
508|21
509|11
510|16
511|8
512|40
513|39
514|29
515|6
516|32
517|24
518|36
519|15
520|34
521|38
522|49
523|3
524|14
525|16
526|47
527|21
528|49
529|37
530|38
531|30
532|41
533|44
534|27
535|48
536|32
537|10
538|45
539|29
540|20
541|43
542|6
543|4
544|3
545|21
546|12
547|14
548|48
549|35
550|25
551|21
552|8
553|8
554|45
555|26
556|16
557|25
558|22
559|31
560|4
561|14
562|17
563|32
564|45
565|24
566|47
567|26
568|48
569|41
570|48
571|37
572|22
573|25
574|35
575|36
576|23
577|13
578|22
579|24
580|26
581|9
582|10
583|49
584|37
585|2
586|21
587|36
588|32
589|40
590|36
591|23
592|4
593|38
594|22
595|30
596|5
597|10
598|21
599|20
600|29
601|30
602|45
603|22
604|11
605|42
606|46
607|39
608|5
609|18
610|35
611|22
612|6
613|13
614|36
615|49
616|11
617|49
618|41
619|31
620|2
621|26
622|36
623|19
624|32
625|17
626|17
627|35
628|38
629|23
630|37
631|7
632|34
633|13
634|14
635|17
636|36
637|10
638|2
639|14
640|35
641|20
642|15
643|26
644|18
645|36
646|6
647|3
648|44
649|9
650|49
651|22
652|41
653|32
654|6
655|44
656|24
657|17
658|36
659|42
660|2
661|11
662|4
663|5
664|42
665|34
666|41
667|15
668|44
669|26
670|18
671|27
672|45
673|37
674|14
675|13
676|1
677|5
678|39
679|21
680|7
681|34
682|8
683|33
684|36
685|39
686|23
687|12
688|8
689|30
690|49
691|39
692|47
693|30
694|20
695|12
696|8
697|25
698|32
699|49
700|45
701|39
702|7
703|9
704|24
705|40
706|6
707|29
708|7
709|10
710|46
711|43
712|46
713|0
714|43
715|9
716|29
717|47
718|3
719|35
720|37
721|33
722|36
723|10
724|27
725|8
726|22
727|5
728|39
729|6
730|3
731|21
732|31
733|0
734|31
735|24
736|40
737|35
738|17
739|28
740|29
741|26
742|28
743|35
744|47
745|13
746|32
747|33
748|23
749|45
750|11
751|21
752|46
753|12
754|13
755|18
756|29
757|7
758|22
759|2
760|34
761|36
762|3
763|20
764|18
765|21
766|8
767|7
768|28
769|14
770|37
771|44
772|30
773|18
774|35
775|25
776|15
777|33
778|32
779|0
780|27
781|24
782|39
783|34
784|45
785|35
786|6
787|7
788|46
789|29
790|17
791|20
792|23
793|30
794|22
795|14
796|48
797|29
798|1
799|44
800|46
801|18
802|26
803|16
804|24
805|6
806|37
807|28
808|37
809|14
810|11
811|9
812|13
813|30
814|22
815|35
816|32
817|25
818|23
819|11
820|35
821|12
822|19
823|47
824|41
825|29
826|41
827|45
828|15
829|23
830|37
831|48
832|8
833|9
834|10
835|42
836|12
837|41
838|39
839|46
840|7
841|33
842|20
843|8
844|22
845|28
846|23
847|6
848|8
849|32
850|48
851|32
852|2
853|18
854|39
855|21
856|42
857|33
858|44
859|23
860|48
861|35
862|21
863|14
864|27
865|27
866|11
867|9
868|29
869|32
870|19
871|15
872|45
873|19
874|11
875|8
876|20
877|47
878|23
879|37
880|47
881|22
882|49
883|43
884|31
885|23
886|28
887|18
888|42
889|46
890|34
891|26
892|15
893|26
894|29
895|13
896|31
897|38
898|20
899|40
900|45
901|21
902|29
903|36
904|19
905|20
906|1
907|0
908|21
909|17
910|23
911|4
912|27
913|48
914|39
915|44
916|40
917|34
918|11
919|45
920|12
921|10
922|17
923|25
924|37
925|41
926|40
927|40
928|49
929|7
930|7
931|44
932|4
933|43
934|34
935|37
936|16
937|26
938|32
939|26
940|47
941|29
942|26
943|1
944|11
945|44
946|30
947|44
948|25
949|28
950|43
951|28
952|43
953|28
954|27
955|38
956|33
957|24
958|6
959|25
960|16
961|1
962|29
963|21
964|17
965|41
966|30
967|28
968|15
969|36
970|32
971|35
972|46
973|6
974|33
975|31
976|44
977|4
978|47
979|10
980|42
981|37
982|7
983|38
984|29
985|29
986|36
987|3
988|5
989|2
990|6
991|3
992|44
993|17
994|12
995|20
996|37
997|46
998|20
999|45
1000|8
1001|13
1002|5
1003|19
1004|26
1005|28
1006|21
1007|38
1008|0
1009|25
1010|45
1011|29
1012|10
1013|30
1014|20
1015|45
1016|42
1017|30
1018|40
1019|24
1020|22
1021|6
1022|34
1023|16
1024|11
1025|31
1026|35
1027|49
1028|4
1029|12
1030|31
1031|10
1032|22
1033|45
1034|35
1035|30
1036|18
1037|26
1038|43
1039|36
1040|25
1041|3
1042|12
1043|34
1044|21
1045|47
1046|0
1047|33
1048|35
1049|35
1050|26
1051|34
1052|31
1053|10
1054|27
1055|0
1056|25
1057|10
1058|48
1059|42
1060|20
1061|38
1062|10
1063|9
1064|41
1065|2
1066|24
1067|1
1068|21
1069|43
1070|4
1071|7
1072|12
1073|22
1074|3
1075|3
1076|12
1077|3
1078|26
1079|47
1080|14
1081|18
1082|41
1083|43
1084|22
1085|35
1086|28
1087|9
1088|1
1089|21
1090|27
1091|27
1092|28
1093|29
1094|25
1095|40
1096|27
1097|34
1098|36
1099|23
1100|20
1101|45
1102|45
1103|35
1104|13
1105|48
1106|37
1107|23
1108|36
1109|11
1110|14
1111|11
1112|1
1113|35
1114|14
1115|6
1116|33
1117|6
1118|36
1119|47
1120|11
1121|38
1122|24
1123|6
1124|33
1125|31
1126|10
1127|28
1128|47
1129|17
1130|19
1131|44
1132|39
1133|45
1134|30
1135|45
1136|6
1137|40
1138|38
1139|17
1140|13
1141|22
1142|45
1143|33
1144|33
1145|22
1146|40
1147|48
1148|35
1149|42
1150|38
1151|3
1152|0
1153|29
1154|7
1155|24
1156|28
1157|41
1158|34
1159|17
1160|41
1161|46
1162|43
1163|16
1164|18
1165|6
1166|20
1167|39
1168|35
1169|41
1170|40
1171|38
1172|14
1173|46
1174|44
1175|49
1176|3
1177|24
1178|25
1179|36
1180|13
1181|15
1182|31
1183|11
1184|27
1185|42
1186|28
1187|9
1188|7
1189|15
1190|48
1191|21
1192|46
1193|25
1194|18
1195|49
1196|13
1197|32
1198|17
1199|46
1200|42
1201|38
1202|25
1203|39
1204|27
1205|9
1206|15
1207|33
1208|37
1209|14
1210|29
1211|5
1212|45
1213|38
1214|30
1215|25
1216|9
1217|25
1218|43
1219|6
1220|38
1221|28
