0|12
1|44
2|42
3|41
4|17
5|14
6|47
7|16
8|47
9|22
10|26
11|10
12|21
13|5
14|36
15|28
16|32
17|32
18|13
19|1
20|15
21|39
22|4
23|36
24|19
25|21
26|41
27|19
28|31
29|15
30|2
31|1
32|18
33|7
34|45
35|26
36|34
37|39
38|29
39|4
40|26
41|37
42|32
43|49
44|30
45|2
46|2
47|31
48|21
49|8
50|22
51|20
52|33
53|5
54|38
55|3
56|5
57|45
58|26
59|11
60|30
61|12
62|20
63|25
64|12
65|1
66|16
67|16
68|6
69|0
70|25
71|9
72|1
73|15
74|12
75|17
76|32
77|20
78|7
79|12
80|44
81|10
82|8
83|41
84|42
85|41
86|39
87|9
88|19
89|25
90|9
91|11
92|49
93|0
94|38
95|28
96|41
97|9
98|41
99|20
100|10
101|1
102|1
103|13
104|1
105|44
106|49
107|41
108|0
109|16
110|37
111|7
112|42
113|44
114|46
115|44
116|21
117|33
118|38
119|29
120|32
121|39
122|19
123|49
124|14
125|18
126|1
127|30
128|27
129|45
130|0
131|44
132|21
133|9
134|23
135|36
136|4
137|32
138|11
139|13
140|36
141|23
142|15
143|10
144|1
145|48
146|31
147|45
148|28
149|1
150|20
151|1
152|10
153|9
154|17
155|32
156|1
157|44
158|3
159|8
160|2
161|47
162|14
163|12
164|45
165|43
166|27
167|38
168|3
169|42
170|36
171|45
172|38
173|25
174|45
175|37
176|9
177|6
178|35
179|35
180|27
181|5
182|40
183|13
184|12
185|29
186|14
187|21
188|44
189|1
190|40
191|5
192|19
193|36
194|16
195|33
196|36
197|47
198|41
199|28
200|25
201|42
202|46
203|28
204|40
205|32
206|37
207|41
208|15
209|32
210|29
211|2
212|44
213|18
214|19
215|48
216|40
217|40
218|15
219|40
220|31
221|24
222|35
223|29
224|31
225|9
226|46
227|37
228|6
229|47
230|3
231|33
232|23
233|24
234|9
235|34
236|30
237|9
238|46
239|33
240|19
241|37
242|7
243|30
244|1
245|35
246|31
247|8
248|43
249|22
250|11
251|17
252|20
253|16
254|37
255|29
256|5
257|6
258|48
259|34
260|29
261|16
262|30
263|6
264|36
265|2
266|24
267|15
268|31
269|28
270|13
271|14
272|36
273|13
274|25
275|25
276|18
277|38
278|12
279|3
280|21
281|19
282|39
283|6
284|15
285|46
286|18
287|34
288|26
289|36
290|7
291|35
292|11
293|0
294|18
295|7
296|19
297|20
298|25
299|1
300|48
301|26
302|6
303|38
304|40
305|44
306|38
307|22
308|49
309|5
310|24
311|5
312|39
313|8
314|8
315|47
316|44
317|10
318|8
319|27
320|46
321|35
322|39
323|22
324|38
325|33
326|24
327|33
328|27
329|30
330|10
331|30
332|3
333|20
334|22
335|2
336|18
337|4
338|41
339|9
340|46
341|33
342|24
343|12
344|47
345|43
346|37
347|11
348|38
349|29
350|27
351|44
352|43
353|44
354|7
355|13
356|24
357|33
358|49
359|3
360|38
361|48
362|12
363|2
364|25
365|39
366|36
367|39
368|10
369|15
370|30
371|0
372|47
373|40
374|1
375|12
376|4
377|27
378|48
379|19
380|39
381|47
382|37
383|30
384|10
385|15
386|13
387|11
388|21
389|17
390|5
391|49
392|18
393|25
394|18
395|47
396|14
397|48
398|48
399|37
400|13
401|42
402|5
403|4
404|36
405|36
406|22
407|15
408|2
409|22
410|30
411|12
412|46
413|22
414|26
415|0
416|18
417|5
418|31
419|46
420|15
421|45
422|13
423|10
424|36
425|27
426|38
427|14
428|25
429|17
430|49
431|41
432|18
433|19
434|39
435|7
436|43
437|37
438|21
439|3
440|2
441|40
442|13
443|34
444|33
445|34
446|31
447|34
448|40
449|1
450|6
451|8
452|12
453|20
454|2
455|43
456|0
457|14
458|26
459|48
460|32
461|15
462|29
463|12
