1|20190713T11353|mgk7prrg-khq1-52ro-g7fd-0t8kod19rnyy|728|15
2|20190713T11353|qyw5rnd3-3ksc-9vax-6jk6-0icih78sv5c3|1682|4
3|20190713T11353|7kyuij2m-ns8k-740s-x0uj-d2vuv19qqhgt|1845|17
4|20190713T11353|o6afqyw0-sczi-pu53-oo7x-iahrrt5wafq7|2854|6
5|20190713T11353|o6afqyw0-sczi-pu53-oo7x-iahrrt5wafq7|1926|13
6|20190713T11353|p4esdik5-iq37-dkrn-538p-23q4u3s6r1ld|1359|5
7|20190713T11353|f881c59x-iq45-lws4-cucz-vg8iajavh0fx|1527|15
8|20190713T11353|siq1fnf5-gkyc-lr3b-dagi-quey1umghqrr|1503|18
9|20190713T11353|kc4pr54n-n72y-e8uw-zbpz-86gxt0s4288e|1166|19
10|20190713T11353|ua1c8p4g-gxm2-oejm-1atu-ftl1iv7zkavd|2748|7
11|20190713T11353|ghtyyzlj-8enk-0j7p-ha8g-o1h9ibl787lc|61|2
12|20190713T11353|vccw36bi-4do6-6gbs-tgyp-omu83hlv2m9f|1151|6
13|20190713T11353|goe6dhcw-b65s-sdfy-bjan-34ep06iq7ix4|868|16
14|20190713T11353|kc4pr54n-n72y-e8uw-zbpz-86gxt0s4288e|2501|17
15|20190713T11353|wl3v7vls-li0t-gyb0-9921-ivv9ydlbwcx5|2000|2
16|20190713T11353|goe6dhcw-b65s-sdfy-bjan-34ep06iq7ix4|1803|12
17|20190713T11353|7kyuij2m-ns8k-740s-x0uj-d2vuv19qqhgt|1458|7
18|20190713T11353|vccw36bi-4do6-6gbs-tgyp-omu83hlv2m9f|2428|0
19|20190713T11353|qyw5rnd3-3ksc-9vax-6jk6-0icih78sv5c3|1040|18
20|20190713T11353|o6afqyw0-sczi-pu53-oo7x-iahrrt5wafq7|1368|17
21|20190713T11353|9gucu045-3wm0-n1mv-gnhp-mpopc69dy0ow|1912|12
22|20190713T11353|idgshgqw-ar39-yu8y-logp-tsjnvzp4mg5n|2957|15
