1|20190712T134215|e6cw00qp-6sy9-h635-pc5n-0o8zn42ol6q8|560|16
2|20190712T134215|6axy5bkw-w50p-jj82-5t3d-2k1qs8h2k6m0|272|9
3|20190712T134215|fpoy7cg8-zqfn-8hwt-2jnd-7sk35nvbld3f|415|5
4|20190712T134215|tcttpeqh-kvyi-5jp9-jged-d4h7ikeu5xx1|669|11
5|20190712T134215|9sfp4jng-rn5f-0vlt-rlbd-slpniu5a5t5r|49|0
6|20190712T134215|ebuno97y-f4kr-pqmk-c451-1d4jwnk002en|646|15
7|20190712T134215|tcttpeqh-kvyi-5jp9-jged-d4h7ikeu5xx1|215|16
8|20190712T134215|fpoy7cg8-zqfn-8hwt-2jnd-7sk35nvbld3f|938|5
9|20190712T134215|ebuno97y-f4kr-pqmk-c451-1d4jwnk002en|1296|10
10|20190712T134215|fpoy7cg8-zqfn-8hwt-2jnd-7sk35nvbld3f|686|7
11|20190712T134215|fpoy7cg8-zqfn-8hwt-2jnd-7sk35nvbld3f|662|15
12|20190712T134215|ij1zbwsg-lo2p-5nhf-ypxf-oibvgfjaklkc|128|8
13|20190712T134215|29edf8cr-qt30-uo19-i9ya-r9lg3ue8xbm7|340|3
14|20190712T134215|j3dh9mrf-qdyb-g4vc-p5rt-manqf2i4g43u|399|8
15|20190712T134215|fpoy7cg8-zqfn-8hwt-2jnd-7sk35nvbld3f|1034|18
16|20190712T134215|v9be8u5x-t7jc-7sv8-ovio-gjbihw2w97z1|601|4
17|20190712T134215|tcttpeqh-kvyi-5jp9-jged-d4h7ikeu5xx1|418|9
18|20190712T134215|6axy5bkw-w50p-jj82-5t3d-2k1qs8h2k6m0|705|6
19|20190712T134215|v3uujpls-mb80-uiie-hfy4-vemz7rh8ohdu|373|9
20|20190712T134215|fpoy7cg8-zqfn-8hwt-2jnd-7sk35nvbld3f|1466|15
21|20190712T134215|v3uujpls-mb80-uiie-hfy4-vemz7rh8ohdu|339|13
22|20190712T134215|r9zmkr3v-rajf-0bq5-yfuy-xp2f3bwbo1oh|1461|8
23|20190712T134215|9sfp4jng-rn5f-0vlt-rlbd-slpniu5a5t5r|320|4
24|20190712T134215|v9be8u5x-t7jc-7sv8-ovio-gjbihw2w97z1|590|11
25|20190712T134215|3l33by4o-ha3p-i79l-gcct-fbxrlhqq1yqd|89|9
26|20190712T134215|e6cw00qp-6sy9-h635-pc5n-0o8zn42ol6q8|1285|1
27|20190712T134215|r9zmkr3v-rajf-0bq5-yfuy-xp2f3bwbo1oh|656|3
28|20190712T134215|tcttpeqh-kvyi-5jp9-jged-d4h7ikeu5xx1|811|13
29|20190712T134215|j3dh9mrf-qdyb-g4vc-p5rt-manqf2i4g43u|806|17
30|20190712T134215|z694i3i4-c5vg-ei2o-cyy6-f2q17y4lcbou|1023|8
31|20190712T134215|z694i3i4-c5vg-ei2o-cyy6-f2q17y4lcbou|42|13
32|20190712T134215|v3uujpls-mb80-uiie-hfy4-vemz7rh8ohdu|436|0
33|20190712T134215|tcttpeqh-kvyi-5jp9-jged-d4h7ikeu5xx1|862|4
34|20190712T134215|e6cw00qp-6sy9-h635-pc5n-0o8zn42ol6q8|913|4
35|20190712T134215|v3uujpls-mb80-uiie-hfy4-vemz7rh8ohdu|1486|6
36|20190712T134215|ebuno97y-f4kr-pqmk-c451-1d4jwnk002en|1003|9
37|20190712T134215|ij1zbwsg-lo2p-5nhf-ypxf-oibvgfjaklkc|664|0
38|20190712T134215|9sfp4jng-rn5f-0vlt-rlbd-slpniu5a5t5r|955|7
39|20190712T134215|e6cw00qp-6sy9-h635-pc5n-0o8zn42ol6q8|1404|11
