1|20190709T222526|7glo0si0-n5gf-457s-bo3r-94rivdqwvy3l|302|1
2|20190709T222526|f3eg5rgh-z9fo-stuv-xlin-he1tn1aksj4j|266|12
3|20190709T222526|yj8ll66u-cm4d-xgx1-0to7-jznpx90yx1do|267|9
4|20190709T222526|jsljy0j7-smal-vqt1-u87s-67x1eha0b209|1212|14
5|20190709T222526|f3eg5rgh-z9fo-stuv-xlin-he1tn1aksj4j|1268|12
6|20190709T222526|vf7ulwgi-swzm-om5j-zq0j-hey2cyv5xlh1|1089|13
7|20190709T222526|wsws58ux-ixwu-ost0-agjc-86a4cxag7vf9|902|10
8|20190709T222526|u17t5huz-5ena-ipm5-wzi0-zewoxi1qoul3|1018|1
9|20190709T222526|kcygi64o-v7jr-oi5b-t4bp-2t79o5coyos1|353|8
10|20190709T222526|jsljy0j7-smal-vqt1-u87s-67x1eha0b209|524|2
11|20190709T222526|7i1d5s0a-tvmt-c7dz-s4y8-539gmv8dvied|1209|12
12|20190709T222526|wsws58ux-ixwu-ost0-agjc-86a4cxag7vf9|978|8
13|20190709T222526|xwtm78sr-yhbl-jb0i-vhv1-cplwotpn5pj2|389|13
14|20190709T222526|g32de7kc-im1y-hr0a-j6cq-ws8p3o5pewto|56|1
15|20190709T222526|kcygi64o-v7jr-oi5b-t4bp-2t79o5coyos1|23|11
16|20190709T222526|duejpzqe-5zz6-9p54-jsxs-ifkxeunelzfv|482|16
17|20190709T222526|duejpzqe-5zz6-9p54-jsxs-ifkxeunelzfv|998|17
18|20190709T222526|jsljy0j7-smal-vqt1-u87s-67x1eha0b209|159|14
19|20190709T222526|kcygi64o-v7jr-oi5b-t4bp-2t79o5coyos1|1112|19
20|20190709T222526|f3eg5rgh-z9fo-stuv-xlin-he1tn1aksj4j|448|7
21|20190709T222526|7i1d5s0a-tvmt-c7dz-s4y8-539gmv8dvied|186|18
22|20190709T222526|duejpzqe-5zz6-9p54-jsxs-ifkxeunelzfv|415|3
23|20190709T222526|b27ywy0z-2vg6-2qzm-jb8h-8xbvywmbwm59|770|10
24|20190709T222526|7glo0si0-n5gf-457s-bo3r-94rivdqwvy3l|676|2
25|20190709T222526|u17t5huz-5ena-ipm5-wzi0-zewoxi1qoul3|266|5
26|20190709T222526|7i1d5s0a-tvmt-c7dz-s4y8-539gmv8dvied|1367|11
27|20190709T222526|vf7ulwgi-swzm-om5j-zq0j-hey2cyv5xlh1|139|12
28|20190709T222526|f3eg5rgh-z9fo-stuv-xlin-he1tn1aksj4j|552|3
29|20190709T222526|jsljy0j7-smal-vqt1-u87s-67x1eha0b209|1408|17
30|20190709T222526|b27ywy0z-2vg6-2qzm-jb8h-8xbvywmbwm59|458|8
31|20190709T222526|kcygi64o-v7jr-oi5b-t4bp-2t79o5coyos1|862|8
32|20190709T222526|b27ywy0z-2vg6-2qzm-jb8h-8xbvywmbwm59|823|18
33|20190709T222526|yj8ll66u-cm4d-xgx1-0to7-jznpx90yx1do|1086|1
34|20190709T222526|wsws58ux-ixwu-ost0-agjc-86a4cxag7vf9|1247|14
35|20190709T222526|vf7ulwgi-swzm-om5j-zq0j-hey2cyv5xlh1|148|10
36|20190709T222526|wsws58ux-ixwu-ost0-agjc-86a4cxag7vf9|275|18
37|20190709T222526|jsljy0j7-smal-vqt1-u87s-67x1eha0b209|625|2
